HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510040100,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 401, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510130400,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 1304, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510130100,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 1301, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510271600,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2716, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510271700,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2717, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510272007,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2720.07, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510271900,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2719, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,6247276322,HPSA Population,Dental Health,19,MD,Proposed For Withdrawal,04/21/2022,09/22/2025,Unknown,24510280102,Not applicable,,3.3481,104490.0,25.3,31209:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2801.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,13392,91098,0,LI,,4000:1,,22.7719,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Kent County,6247220531,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,03/12/2018,09/22/2025,Unknown,24029,Not applicable,,1.2000,17879.0,11.5,14899:1,Geographic Population,Rural,,,,N,"Kent County, MD",,Region 3,MD,24029,24,Maryland,Kent,029,6,,,Kent,,MD,SCTY,Single County,Geographic Population,6000,11879,0,TRC,,5000:1,,2.3800,P,Hpsa Geo,,24,Maryland,Not Applicable,R,MD,24029,24,Maryland,N,N,06/15/2026,2026/06/15,,24029
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025304101,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3041.01,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025304202,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3042.02,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025304102,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3041.02,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025303201,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3032.01,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025304201,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3042.01,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,6247206258,Geographic HPSA,Dental Health,10,MD,Withdrawn,12/28/2017,01/02/2024,Unknown,24025305100,Not applicable,01/02/2024,0.0000,33954.0,5.1,,Geographic Population,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3051,,MD,CT,Census Tract,Geographic Population,0,33954,0,TRC,,5000:1,,6.7900,W,Hpsa Geo,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
"Mobile Medical Care, Inc.",6246663216,Federally Qualified Health Center,Dental Health,23,MD,Designated,08/18/2019,09/22/2025,Unknown,POINT,,,,132325.0,,,,Non-Rural,-77.11095407,39.05913772,03E00324,N,"Montgomery County, MD",20852,Region 3,MD,24031,24,Maryland,Montgomery,031,6,12320 Parklawn Dr,Rockville,"Mobile Medical Care, Inc.",6246663216,,UNK,Unknown,Federally Qualified Health Center,,,0,,20852-1726,,,,D,FQHC,,24,Maryland,,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Tri-County Lower Eastern Shore,6246648863,HPSA Population,Dental Health,17,MD,Withdrawn,08/14/1995,06/25/2019,Unknown,24039,Not applicable,06/25/2019,1.9100,58760.0,16.2,30764:1,Medicaid Eligible Population HPSA,Rural,,,,N,"Somerset County, MD",,Region 3,MD,24039,24,Maryland,Somerset,039,6,,,Somerset,,MD,SCTY,Single County,Medicaid Eligible Population HPSA,7640,51120,0,M,,4000:1,,12.7800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,R,MD,24039,24,Maryland,N,N,06/15/2026,2026/06/15,,24039
Medicaid Eligible - Tri-County Lower Eastern Shore,6246648863,HPSA Population,Dental Health,17,MD,Withdrawn,08/14/1995,06/25/2019,Unknown,24045,Not applicable,06/25/2019,1.9100,58760.0,16.2,30764:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Wicomico County, MD",,Region 3,MD,24045,24,Maryland,Wicomico,045,6,,,Wicomico,,MD,SCTY,Single County,Medicaid Eligible Population HPSA,7640,51120,0,M,,4000:1,,12.7800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24045,24,Maryland,N,N,06/15/2026,2026/06/15,,24045
Medicaid Eligible - Tri-County Lower Eastern Shore,6246648863,HPSA Population,Dental Health,17,MD,Withdrawn,08/14/1995,06/25/2019,Unknown,24047,Not applicable,06/25/2019,1.9100,58760.0,16.2,30764:1,Medicaid Eligible Population HPSA,Rural,,,,N,"Worcester County, MD",,Region 3,MD,24047,24,Maryland,Worcester,047,6,,,Worcester,,MD,SCTY,Single County,Medicaid Eligible Population HPSA,7640,51120,0,M,,4000:1,,12.7800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,R,MD,24047,24,Maryland,N,N,06/15/2026,2026/06/15,,24047
Queen Anne County,6246268524,Geographic HPSA,Dental Health,16,MD,Proposed For Withdrawal,03/12/2018,09/22/2025,Unknown,24035,Not applicable,,3.6000,49080.0,5.7,13633:1,Geographic Population,Rural,,,,N,"Queen Anne's County, MD",,Region 3,MD,24035,24,Maryland,Queen Anne's,035,6,,,Queen Anne's,,MD,SCTY,Single County,Geographic Population,18000,31080,0,TRC,,5000:1,,6.2200,P,Hpsa Geo,,24,Maryland,Not Applicable,R,MD,24035,24,Maryland,N,N,06/15/2026,2026/06/15,,24035
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24003750300,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,7503,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24005430700,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4307,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24003750102,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,7501.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24005430400,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4304,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24003750201,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,7502.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24005430800,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4308,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24003750203,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Anne Arundel County, MD",,Region 3,MD,24003,24,Maryland,Anne Arundel,003,6,,,7502.03,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24003,24,Maryland,N,N,06/15/2026,2026/06/15,,24003
ME-Upper Anne Arundel/Lower Baltimore Counties,6246167280,HPSA Population,Dental Health,11,MD,Withdrawn,12/26/2017,01/02/2024,Unknown,24005430104,Not applicable,01/02/2024,0.1000,11349.0,14.1,113490:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore County, MD",,Region 3,MD,24005,24,Maryland,Baltimore,005,6,,,4301.04,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,400,10949,0,M,,4000:1,,2.7400,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24005,24,Maryland,N,N,06/15/2026,2026/06/15,,24005
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025302902,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3029.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025306100,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3061,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025302400,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3024,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025306200,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3062,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025301302,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3013.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025306500,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3065,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025301601,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3016.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025302802,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3028.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
ME - Southern Harford,6243376027,HPSA Population,Dental Health,14,MD,Withdrawn,12/28/2018,01/02/2024,Unknown,24025302901,Not applicable,01/02/2024,0.1700,13128.0,15.3,77224:1,Medicaid Eligible Population HPSA,,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,3029.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,680,12448,0,M,,4000:1,,3.1100,W,Hpsa Pop,2024/01/02,24,Maryland,Not Applicable,,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510090900,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 909; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510080500,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 805; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510080301,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 803.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510060400,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 604; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510100300,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 1003; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510070300,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 703; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510080400,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 804; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510080800,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 808; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - East Baltimore City,6243159413,HPSA Population,Dental Health,17,MD,Designated,10/12/2021,09/22/2025,Unknown,24510100200,Not applicable,,2.7111,16713.0,35.5,6165:1,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,Census Tract 1002; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,10844,5869,0,LI,,4000:1,,1.4689,D,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
